Order_ID,Order_Date,Segment,Region,State,City,Category,Subcategory,Product,Quantity,Sales,Discount,Profit
ORD-00680,2025-03-10,Corporate,East,Florida,Seattle,Office Supplies,Storage,Copy Paper,10,1116.51,0.15,62.64
ORD-00681,2023-04-20,Corporate,South,California,Columbus,Office Supplies,Binders,Marker Set,1,1201.76,0.05,114.84
ORD-00682,2024-12-16,Corporate,Central,Georgia,Columbus,Furniture,Furnishings,Office Chair,10,1288.4,0.1,49.81
ORD-00683,2024-05-01,Consumer,West,California,New York City,Technology,Copiers,USB Hub,3,1123.69,0.0,204.81
ORD-00684,2024-05-19,Corporate,East,Ohio,Seattle,Furniture,Chairs,Office Chair,10,530.0,0.0,95.15
ORD-00685,2024-06-23,Consumer,West,Texas,Atlanta,Office Supplies,Labels,Storage Box,3,1295.53,0.1,304.18
ORD-00686,2025-07-06,Corporate,Central,Illinois,Los Angeles,Technology,Machines,Laser Printer,9,889.27,0.0,241.41
ORD-00687,2024-11-30,Consumer,West,Illinois,Los Angeles,Office Supplies,Paper,Ring Binder,6,115.46,0.3,7.06
ORD-00688,2025-11-17,Consumer,East,Florida,Atlanta,Furniture,Bookcases,Desk Lamp,4,961.44,0.0,143.12
ORD-00689,2025-02-07,Corporate,South,Texas,Houston,Office Supplies,Labels,Address Labels,7,837.44,0.1,69.6
ORD-00690,2023-12-20,Consumer,West,Ohio,Atlanta,Technology,Phones,Wireless Keyboard,7,1242.31,0.05,159.92
ORD-00691,2024-09-10,Consumer,South,Washington,Atlanta,Technology,Phones,Photocopier,1,799.69,0.0,60.32
ORD-00692,2024-04-01,Home Office,West,Washington,Los Angeles,Technology,Phones,Laser Printer,10,1239.92,0.1,94.65
ORD-00693,2023-12-22,Corporate,West,Georgia,Los Angeles,Technology,Phones,Laser Printer,6,1404.91,0.1,261.54
ORD-00694,2023-12-16,Corporate,East,Ohio,Columbus,Office Supplies,Storage,Copy Paper,2,786.05,0.0,213.26
ORD-00695,2023-05-27,Corporate,West,Georgia,Houston,Office Supplies,Labels,Address Labels,6,936.3,0.0,255.28
ORD-00696,2025-05-27,Consumer,East,Texas,Columbus,Furniture,Tables,Conference Table,3,1259.43,0.05,191.05
ORD-00697,2024-04-21,Corporate,Central,New York,Los Angeles,Office Supplies,Binders,Storage Box,9,1366.19,0.15,-22.73
ORD-00698,2025-12-06,Home Office,East,California,Miami,Technology,Machines,Wireless Keyboard,9,285.88,0.1,67.23
ORD-00699,2023-10-24,Home Office,West,Ohio,Houston,Furniture,Bookcases,Office Chair,2,287.34,0.1,57.6
ORD-00700,2023-05-18,Corporate,South,Florida,New York City,Furniture,Chairs,Conference Table,6,177.29,0.2,13.32
ORD-00701,2024-02-22,Corporate,East,Florida,Seattle,Furniture,Bookcases,Office Chair,1,1346.43,0.2,-1.57
ORD-00702,2023-01-03,Home Office,South,Georgia,Miami,Office Supplies,Binders,Address Labels,3,1152.6,0.05,101.44
ORD-00703,2023-10-18,Home Office,Central,Florida,Chicago,Furniture,Tables,Conference Table,5,451.96,0.0,62.03
ORD-00704,2023-07-24,Home Office,Central,Florida,Miami,Office Supplies,Art,Storage Box,9,585.71,0.05,111.0
ORD-00705,2025-05-30,Home Office,East,New York,Atlanta,Office Supplies,Labels,Marker Set,10,862.62,0.05,182.45
ORD-00706,2023-12-18,Home Office,Central,Georgia,Miami,Furniture,Chairs,Conference Table,1,1149.68,0.0,117.95
ORD-00707,2024-08-18,Consumer,West,Florida,New York City,Office Supplies,Binders,Storage Box,5,453.36,0.05,69.85
ORD-00708,2024-08-28,Corporate,South,Texas,Seattle,Office Supplies,Storage,Marker Set,1,1278.64,0.1,79.36
ORD-00709,2025-09-11,Corporate,South,Illinois,Seattle,Office Supplies,Binders,Marker Set,4,1161.44,0.0,109.93
ORD-00710,2025-12-14,Consumer,East,California,Seattle,Furniture,Tables,Office Chair,9,1211.15,0.05,268.28
ORD-00711,2024-05-09,Corporate,East,Ohio,Columbus,Furniture,Tables,Wooden Bookcase,9,694.33,0.15,143.08
ORD-00712,2023-02-26,Home Office,Central,Illinois,Seattle,Furniture,Bookcases,Wooden Bookcase,8,577.68,0.1,16.17
ORD-00713,2024-10-03,Corporate,East,California,Seattle,Furniture,Bookcases,Office Chair,7,766.31,0.2,59.51
ORD-00714,2025-12-10,Consumer,Central,Ohio,Miami,Technology,Copiers,Photocopier,9,1056.67,0.1,22.1
ORD-00715,2023-05-28,Corporate,South,Georgia,Los Angeles,Furniture,Furnishings,Desk Lamp,9,692.24,0.2,97.76
ORD-00716,2025-10-31,Consumer,Central,Florida,Chicago,Furniture,Bookcases,Desk Lamp,9,242.9,0.3,-0.32
ORD-00717,2024-01-24,Consumer,Central,California,New York City,Furniture,Tables,Office Chair,9,1396.21,0.1,204.99
ORD-00718,2025-05-07,Corporate,East,California,Houston,Furniture,Tables,Conference Table,8,686.08,0.05,87.96
ORD-00719,2024-01-08,Corporate,West,Florida,Seattle,Office Supplies,Storage,Ring Binder,10,1212.3,0.0,317.46
ORD-00720,2024-10-25,Corporate,South,Illinois,Miami,Office Supplies,Binders,Marker Set,8,795.75,0.05,22.97
ORD-00721,2025-09-15,Home Office,West,California,Los Angeles,Furniture,Furnishings,Desk Lamp,2,988.26,0.05,256.49
ORD-00722,2025-12-17,Home Office,East,Florida,Seattle,Office Supplies,Art,Copy Paper,9,382.22,0.2,20.5
ORD-00723,2025-12-15,Consumer,South,Washington,Chicago,Technology,Machines,Wireless Keyboard,4,503.8,0.0,106.42
ORD-00724,2024-03-17,Home Office,West,Ohio,Atlanta,Furniture,Chairs,Desk Lamp,10,733.35,0.0,83.58
ORD-00725,2023-12-25,Corporate,East,Georgia,Columbus,Technology,Accessories,Wireless Keyboard,7,739.93,0.15,138.67
ORD-00726,2025-02-27,Consumer,East,New York,New York City,Technology,Phones,USB Hub,4,88.68,0.15,9.95
ORD-00727,2024-02-16,Home Office,Central,Georgia,Miami,Office Supplies,Labels,Address Labels,5,1337.53,0.05,295.96
ORD-00728,2025-07-22,Corporate,Central,Illinois,Miami,Technology,Accessories,Photocopier,10,1299.52,0.1,143.34
ORD-00729,2023-01-13,Corporate,East,Ohio,Miami,Furniture,Furnishings,Wooden Bookcase,3,579.95,0.15,12.51
ORD-00730,2025-12-03,Consumer,West,Texas,Chicago,Office Supplies,Paper,Marker Set,4,357.59,0.3,35.51
ORD-00731,2023-09-14,Consumer,West,New York,New York City,Furniture,Tables,Conference Table,7,1332.19,0.05,113.25
ORD-00732,2025-03-08,Home Office,West,Washington,Houston,Office Supplies,Paper,Storage Box,5,394.09,0.1,34.84
ORD-00733,2025-03-05,Consumer,West,Ohio,Columbus,Office Supplies,Binders,Address Labels,5,1077.76,0.3,94.74
ORD-00734,2023-03-14,Corporate,West,Illinois,Houston,Office Supplies,Labels,Storage Box,10,182.83,0.3,21.2
ORD-00735,2023-03-01,Home Office,East,California,New York City,Furniture,Bookcases,Desk Lamp,9,927.49,0.2,128.77
ORD-00736,2025-01-03,Corporate,West,New York,Chicago,Office Supplies,Art,Copy Paper,7,1296.9,0.0,307.18
ORD-00737,2023-07-06,Corporate,East,Ohio,New York City,Furniture,Bookcases,Conference Table,1,94.75,0.0,20.44
ORD-00738,2024-07-21,Corporate,East,Ohio,Chicago,Technology,Machines,Smartphone,6,137.89,0.0,21.1
ORD-00739,2025-07-26,Home Office,West,Georgia,Houston,Office Supplies,Labels,Copy Paper,10,1315.01,0.05,62.84
ORD-00740,2023-12-23,Consumer,East,Illinois,New York City,Technology,Phones,Smartphone,9,766.02,0.1,44.26
ORD-00741,2025-03-03,Consumer,West,Georgia,Columbus,Furniture,Furnishings,Office Chair,1,257.86,0.3,-4.3
ORD-00742,2024-02-24,Corporate,Central,Georgia,Los Angeles,Furniture,Tables,Conference Table,1,1011.56,0.0,110.3
ORD-00743,2024-02-21,Corporate,East,Illinois,Columbus,Office Supplies,Art,Ring Binder,7,27.99,0.15,5.97
ORD-00744,2024-08-23,Corporate,East,Florida,Los Angeles,Office Supplies,Binders,Ring Binder,3,306.81,0.0,67.43
ORD-00745,2024-07-11,Consumer,Central,New York,Chicago,Office Supplies,Binders,Storage Box,5,366.41,0.0,40.95
ORD-00746,2024-01-18,Home Office,West,Ohio,Columbus,Technology,Machines,Photocopier,1,778.61,0.05,107.35
ORD-00747,2024-10-05,Consumer,South,Illinois,Columbus,Technology,Copiers,Laser Printer,5,269.29,0.2,43.61
ORD-00748,2024-11-10,Home Office,Central,Florida,Miami,Office Supplies,Paper,Marker Set,6,248.14,0.2,34.19
ORD-00749,2023-12-03,Corporate,West,Georgia,New York City,Technology,Accessories,Wireless Keyboard,7,262.14,,22.45
ORD-00750,2023-08-30,Corporate,Central,Washington,,Technology,Phones,Wireless Keyboard,1,1344.41,0.0,175.01
ORD-00751,2023-05-03,Home Office,Central,New York,Atlanta,Technology,Phones,Photocopier,10,1035.32,0.0,67.39
ORD-00752,2025-04-05,Home Office,South,Florida,New York City,Technology,Accessories,USB Hub,8,280.06,0.1,32.27
ORD-00753,2025-12-26,Home Office,Central,Florida,Houston,Furniture,Chairs,Wooden Bookcase,1,147.15,0.15,4.18
ORD-00754,2025-02-23,Home Office,West,New York,Chicago,Office Supplies,Art,Address Labels,3,101.56,0.2,17.27
ORD-00755,2025-12-26,Home Office,South,Florida,Los Angeles,Furniture,Tables,Wooden Bookcase,5,1294.0,0.0,75.17
ORD-00756,2023-06-25,Consumer,East,Texas,New York City,Office Supplies,Art,Ring Binder,3,1266.71,0.2,-18.58
ORD-00757,2024-08-22,Corporate,Central,Texas,New York City,Technology,Phones,Wireless Keyboard,9,159.11,0.05,39.34
ORD-00758,2025-06-09,Consumer,East,Ohio,Los Angeles,Office Supplies,Storage,Ring Binder,1,587.63,0.2,69.5
ORD-00759,2025-09-11,Home Office,Central,Ohio,Seattle,Furniture,Chairs,Office Chair,1,755.81,0.15,-20.73
ORD-00760,2024-08-21,Home Office,West,Texas,Los Angeles,Technology,Machines,Wireless Keyboard,1,1319.02,0.2,213.58
ORD-00761,2023-11-08,Corporate,Central,Washington,Columbus,Technology,Copiers,USB Hub,5,127.41,0.2,1.54
ORD-00762,2024-09-25,Corporate,Central,Illinois,Columbus,Office Supplies,Labels,Ring Binder,10,1028.56,0.05,240.91
ORD-00763,2025-12-21,Home Office,West,Washington,Houston,Furniture,Chairs,Wooden Bookcase,4,832.92,0.15,159.05
ORD-00764,2025-04-25,Corporate,South,Georgia,Atlanta,Office Supplies,Binders,Copy Paper,3,1090.62,0.05,249.63
ORD-00765,2024-02-21,Home Office,Central,Washington,Columbus,Technology,Phones,Laser Printer,5,1187.78,0.05,152.31
ORD-00766,2024-05-04,Corporate,South,Ohio,Miami,Furniture,Chairs,Conference Table,6,699.28,0.0,186.44
ORD-00767,2025-01-04,Consumer,East,Georgia,Miami,Technology,Machines,Wireless Keyboard,5,685.41,0.0,114.34
ORD-00768,2024-01-16,Home Office,West,Washington,Los Angeles,Office Supplies,Storage,Address Labels,8,1251.71,0.05,264.45
ORD-00769,2024-08-02,Corporate,West,Georgia,Atlanta,Office Supplies,Binders,Copy Paper,4,1106.72,0.05,214.4
ORD-00770,2025-11-22,Corporate,Central,Illinois,Atlanta,Technology,Phones,Photocopier,1,677.64,0.3,-65.41
ORD-00771,2025-11-14,Home Office,South,Ohio,Chicago,Furniture,Tables,Office Chair,10,435.99,0.15,14.0
ORD-00772,2024-05-09,Home Office,Central,California,Seattle,Furniture,Bookcases,Conference Table,6,1212.51,0.15,44.16
ORD-00773,2023-12-11,Consumer,Central,Georgia,Miami,Office Supplies,Storage,Marker Set,8,1021.06,0.0,222.38
ORD-00774,2025-11-18,Corporate,Central,California,Houston,Office Supplies,Paper,Marker Set,7,873.79,0.0,149.67
ORD-00775,2023-08-25,Corporate,South,Washington,Columbus,Furniture,Tables,Wooden Bookcase,7,844.37,0.2,210.65
ORD-00776,2025-06-04,Consumer,Central,Ohio,Atlanta,Technology,Copiers,USB Hub,4,735.61,0.15,156.44
ORD-00777,2023-09-17,Consumer,Central,Georgia,New York City,Technology,Accessories,Laser Printer,5,1010.69,0.1,187.79
ORD-00778,2023-03-30,Corporate,Central,Ohio,Los Angeles,Technology,Phones,USB Hub,3,971.35,0.15,203.64
ORD-00779,2023-07-29,Home Office,South,Ohio,Atlanta,Furniture,Furnishings,Office Chair,8,778.66,0.3,75.13
ORD-00780,2025-11-04,Home Office,South,New York,Seattle,Furniture,Bookcases,Desk Lamp,8,1114.64,0.1,104.95
ORD-00781,2023-09-16,Home Office,East,Florida,Los Angeles,Office Supplies,Binders,Address Labels,4,881.95,0.0,137.8
ORD-00782,2025-02-20,Corporate,Central,Illinois,Chicago,Furniture,Furnishings,Office Chair,8,92.76,0.0,16.46
ORD-00783,2025-04-01,Home Office,Central,Illinois,Columbus,Technology,Machines,Smartphone,10,127.12,0.3,-8.52
ORD-00784,2025-11-11,Home Office,South,Texas,Miami,Furniture,Chairs,Office Chair,2,226.79,0.0,33.49
ORD-00785,2025-06-16,Corporate,South,Georgia,Los Angeles,Technology,Copiers,Photocopier,6,854.52,0.1,152.29
ORD-00786,2025-03-03,Corporate,South,Georgia,New York City,Furniture,Furnishings,Conference Table,4,1117.62,0.05,216.13
ORD-00787,2023-06-19,Consumer,South,Florida,Columbus,Furniture,Furnishings,Office Chair,6,1442.85,0.15,234.59
ORD-00788,2024-06-12,Home Office,West,Illinois,Los Angeles,Furniture,Bookcases,Wooden Bookcase,2,438.16,0.05,22.22
ORD-00789,2024-04-11,Corporate,Central,Georgia,Chicago,Office Supplies,Labels,Ring Binder,5,1208.89,0.2,125.29
ORD-00790,2023-10-29,Corporate,South,Georgia,Seattle,Furniture,Furnishings,Desk Lamp,6,760.44,0.15,80.14
ORD-00791,2025-01-08,Consumer,South,New York,Miami,Furniture,Furnishings,Conference Table,6,1286.62,0.15,74.25
ORD-00792,2023-11-21,Home Office,Central,Texas,Chicago,Technology,Copiers,USB Hub,5,1486.25,0.0,247.44
ORD-00793,2023-08-05,Consumer,South,Florida,Houston,Office Supplies,Binders,Ring Binder,8,556.51,0.1,84.0
ORD-00794,2025-05-23,Home Office,Central,Texas,Seattle,Technology,Machines,Wireless Keyboard,6,688.43,0.2,147.01
ORD-00795,2025-06-18,Corporate,West,Georgia,Miami,Furniture,Furnishings,Office Chair,6,1317.31,0.0,203.92
ORD-00796,2025-06-16,Consumer,East,New York,Houston,Office Supplies,Binders,Ring Binder,8,1234.69,0.15,233.78
ORD-00797,2023-09-28,Consumer,Central,Ohio,Houston,Technology,Phones,Photocopier,8,778.2,0.0,141.11
ORD-00798,2024-03-03,Corporate,South,Texas,Seattle,Furniture,Bookcases,Wooden Bookcase,9,488.24,0.3,6.19
ORD-00799,2023-02-10,Home Office,West,Georgia,New York City,Technology,Phones,Wireless Keyboard,8,1340.27,0.1,177.37
ORD-00800,2025-11-06,Corporate,West,Ohio,Columbus,Office Supplies,Art,Ring Binder,8,1333.97,0.0,319.1
ORD-00801,2025-01-28,Consumer,West,Ohio,Atlanta,Technology,Accessories,USB Hub,3,673.47,0.1,134.64
ORD-00802,2024-08-31,Corporate,Central,Florida,New York City,Furniture,Furnishings,Wooden Bookcase,3,1176.9,0.2,159.61
ORD-00803,2023-08-23,Home Office,Central,Washington,Seattle,Furniture,Furnishings,Desk Lamp,8,631.11,0.1,32.33
ORD-00804,2024-01-31,Consumer,South,Illinois,,Furniture,Chairs,Conference Table,6,137.79,0.3,-6.62
ORD-00805,2025-10-16,Consumer,West,Ohio,Miami,Technology,Phones,Smartphone,8,75.28,0.1,3.65
ORD-00806,2025-07-01,Corporate,West,Georgia,Seattle,Furniture,Tables,Wooden Bookcase,1,1358.48,0.3,176.16
ORD-00807,2024-01-02,Corporate,West,New York,Seattle,Technology,Phones,Wireless Keyboard,8,1181.39,0.2,179.78
ORD-00808,2025-01-25,Consumer,East,Ohio,Seattle,Technology,Accessories,Laser Printer,7,713.32,0.1,23.81
ORD-00809,2025-01-03,Home Office,South,Texas,Chicago,Office Supplies,Labels,Copy Paper,3,403.64,0.0,23.51
ORD-00810,2023-05-07,Consumer,Central,California,Houston,Furniture,Chairs,Office Chair,5,332.29,0.15,17.49
ORD-00811,2024-07-06,Consumer,South,Illinois,Columbus,Office Supplies,Labels,Address Labels,6,1371.68,0.15,125.76
ORD-00812,2023-07-31,Corporate,West,Washington,Los Angeles,Technology,Copiers,Laser Printer,9,1086.0,0.15,-13.22
ORD-00813,2024-05-28,Consumer,West,Georgia,Miami,Furniture,Bookcases,Desk Lamp,8,1017.53,0.0,208.35
ORD-00814,2024-05-06,Corporate,East,Washington,Columbus,Technology,Copiers,Wireless Keyboard,5,325.17,0.0,41.42
ORD-00815,2023-05-05,Consumer,East,Texas,Chicago,Furniture,Furnishings,Wooden Bookcase,8,1236.04,0.0,235.48
ORD-00816,2023-03-23,Home Office,South,Illinois,Columbus,Furniture,Chairs,Office Chair,8,1285.56,0.05,314.07
ORD-00817,2023-03-03,Consumer,South,New York,Miami,Office Supplies,Paper,Copy Paper,5,1067.13,0.0,266.94
ORD-00818,2023-01-01,Home Office,Central,Georgia,Seattle,Furniture,Bookcases,Office Chair,3,517.74,0.0,83.12
ORD-00819,2025-11-10,Home Office,West,Ohio,Seattle,Technology,Copiers,Photocopier,5,246.64,0.0,25.84
ORD-00820,2023-11-15,Corporate,East,California,Houston,Office Supplies,Paper,Storage Box,7,438.1,0.1,79.45
ORD-00821,2023-10-19,Consumer,South,New York,Los Angeles,Office Supplies,Labels,Ring Binder,9,1030.94,0.15,205.07
ORD-00822,2024-02-14,Consumer,West,Florida,Columbus,Office Supplies,Art,Address Labels,8,1359.88,0.0,127.75
ORD-00823,2025-01-16,Corporate,East,Texas,Miami,Furniture,Furnishings,Wooden Bookcase,4,1367.75,0.3,121.46
ORD-00824,2024-03-02,Corporate,East,Texas,Atlanta,Office Supplies,Labels,Copy Paper,10,1001.78,0.1,68.07
ORD-00825,2024-08-19,Consumer,West,Texas,Seattle,Technology,Copiers,Smartphone,7,989.31,0.05,41.43
ORD-00826,2023-07-23,Consumer,West,New York,Houston,Office Supplies,Binders,Address Labels,2,850.5,0.1,182.99
ORD-00827,2023-05-18,Home Office,Central,Illinois,Columbus,Technology,Copiers,USB Hub,10,634.93,0.1,13.19
ORD-00828,2025-04-10,Home Office,South,New York,Atlanta,Furniture,Tables,Conference Table,9,377.57,0.15,4.94
ORD-00829,2023-06-20,Corporate,East,Texas,Miami,Technology,Copiers,Laser Printer,5,730.53,0.1,116.28
ORD-00830,2023-10-09,Corporate,Central,New York,Los Angeles,Office Supplies,Storage,Storage Box,8,375.66,0.15,64.07
ORD-00831,2023-09-06,Home Office,Central,Georgia,Los Angeles,Furniture,Bookcases,Wooden Bookcase,3,351.25,0.05,91.27
ORD-00832,2025-04-17,Home Office,East,Florida,Houston,Furniture,Chairs,Office Chair,1,1048.89,0.0,108.11
ORD-00833,2025-06-09,Corporate,West,Georgia,New York City,Furniture,Chairs,Desk Lamp,3,1397.73,0.0,200.49
ORD-00834,2023-09-23,Home Office,South,California,Houston,Furniture,Furnishings,Office Chair,4,1471.86,0.3,171.95
ORD-00835,2024-07-23,Corporate,South,Florida,Chicago,Office Supplies,Storage,Copy Paper,6,261.41,0.0,33.62
ORD-00836,2024-01-25,Home Office,South,Washington,Columbus,Furniture,Tables,Wooden Bookcase,4,320.43,0.1,62.09
ORD-00837,2025-02-24,Corporate,East,Illinois,Columbus,Office Supplies,Labels,Storage Box,3,1071.06,0.15,10.43
ORD-00838,2025-03-13,Home Office,Central,Illinois,Chicago,Office Supplies,Labels,Storage Box,4,1190.46,0.2,207.49
ORD-00839,2024-06-03,Home Office,West,Georgia,Los Angeles,Furniture,Furnishings,Conference Table,5,146.69,0.0,32.92
ORD-00840,2025-11-18,Consumer,South,Florida,Miami,Technology,Machines,Wireless Keyboard,10,1330.84,0.15,93.28
ORD-00841,2025-11-08,Consumer,Central,Texas,Chicago,Furniture,Chairs,Office Chair,7,1219.34,0.2,-37.79
ORD-00842,2024-11-06,Corporate,South,Illinois,Houston,Office Supplies,Labels,Marker Set,8,300.25,0.2,48.57
ORD-00843,2023-05-17,Corporate,Central,Illinois,Seattle,Office Supplies,Paper,Copy Paper,6,337.98,0.0,32.53
ORD-00844,2024-10-14,Home Office,South,Washington,Houston,Technology,Copiers,Laser Printer,10,915.55,0.05,84.25
ORD-00845,2024-01-17,Home Office,South,New York,Miami,Technology,Accessories,Photocopier,8,324.99,0.1,4.45
ORD-00846,2025-08-23,Corporate,South,Washington,Columbus,Furniture,Furnishings,Desk Lamp,5,1208.55,0.1,238.83
ORD-00847,2025-03-26,Home Office,Central,California,,Technology,Phones,Wireless Keyboard,7,38.39,0.2,-1.26
ORD-00848,2023-09-13,Home Office,Central,Ohio,Atlanta,Technology,Accessories,Photocopier,1,312.02,0.05,30.13
ORD-00849,2025-08-05,Consumer,Central,Georgia,Atlanta,Office Supplies,Storage,Ring Binder,6,946.74,0.15,106.12
ORD-00850,2023-11-04,Consumer,East,New York,Los Angeles,Furniture,Tables,Wooden Bookcase,9,1120.45,0.1,135.27
ORD-00851,2025-12-04,Corporate,South,Georgia,New York City,Technology,Copiers,Laser Printer,8,1001.1,0.2,40.22
ORD-00852,2025-06-20,Consumer,South,Ohio,Seattle,Furniture,Chairs,Desk Lamp,8,1439.67,0.15,235.34
ORD-00853,2024-03-13,Consumer,West,Georgia,Seattle,Office Supplies,Storage,Address Labels,10,1277.98,0.2,36.7
ORD-00854,2025-01-24,Corporate,East,Washington,Miami,Office Supplies,Labels,Address Labels,3,689.23,0.0,42.06
ORD-00855,2024-08-30,Corporate,South,Georgia,Chicago,Technology,Copiers,Smartphone,10,37.06,0.0,4.49
ORD-00856,2023-01-11,Home Office,West,California,Chicago,Furniture,Chairs,Desk Lamp,5,114.78,0.2,25.99
ORD-00857,2024-07-10,Corporate,West,Washington,Seattle,Technology,Copiers,Laser Printer,9,823.53,0.05,142.99
ORD-00858,2024-03-15,Consumer,South,Washington,Atlanta,Office Supplies,Binders,Copy Paper,8,1113.64,0.0,271.7
ORD-00859,2024-05-17,Corporate,South,Georgia,Los Angeles,Furniture,Bookcases,Office Chair,5,393.94,0.1,57.08
ORD-00860,2023-08-20,Consumer,East,Georgia,Miami,Office Supplies,Binders,Marker Set,10,793.41,0.2,21.11
ORD-00861,2023-12-13,Consumer,Central,Georgia,Seattle,Furniture,Chairs,Desk Lamp,5,155.39,0.1,13.08
ORD-00862,2023-06-04,Corporate,West,Illinois,Chicago,Furniture,Furnishings,Office Chair,1,1467.43,0.3,179.42
ORD-00863,2025-08-27,Corporate,South,Washington,Seattle,Furniture,Bookcases,Desk Lamp,6,246.98,0.15,-2.38
ORD-00864,2025-08-09,Home Office,Central,New York,Houston,Office Supplies,Labels,Ring Binder,7,1038.29,0.05,82.14
ORD-00865,2025-04-23,Home Office,South,Illinois,Chicago,Office Supplies,Storage,Marker Set,7,252.01,0.1,40.95
ORD-00866,2024-10-16,Consumer,Central,Washington,Chicago,Furniture,Bookcases,Desk Lamp,5,597.22,0.1,98.6
ORD-00867,2025-07-04,Consumer,Central,Florida,Houston,Furniture,Tables,Desk Lamp,5,208.81,0.2,27.83
ORD-00868,2023-12-29,Home Office,Central,Florida,Atlanta,Technology,Accessories,Photocopier,1,631.53,0.1,121.85
ORD-00869,2023-02-21,Consumer,South,Illinois,Los Angeles,Technology,Copiers,Laser Printer,9,991.1,0.2,86.63
ORD-00870,2025-01-01,Consumer,Central,New York,Seattle,Office Supplies,Art,Address Labels,9,593.89,0.05,50.63
ORD-00871,2023-07-31,Consumer,Central,Texas,Miami,Furniture,Tables,Wooden Bookcase,10,254.78,0.05,17.55
ORD-00872,2023-01-15,Consumer,South,Texas,Los Angeles,Furniture,Bookcases,Wooden Bookcase,3,1274.09,0.0,181.77
ORD-00873,2025-12-24,Consumer,South,Illinois,Los Angeles,Technology,Phones,Laser Printer,3,22.01,0.1,3.79
ORD-00874,2023-11-26,Consumer,South,New York,Los Angeles,Furniture,Furnishings,Conference Table,4,567.07,0.05,72.65
ORD-00875,2024-11-16,Home Office,East,New York,Chicago,Technology,Accessories,Photocopier,5,171.29,0.2,11.19
ORD-00876,2025-04-07,Consumer,East,Georgia,Chicago,Office Supplies,Art,Marker Set,10,439.52,,76.24
ORD-00877,2024-12-07,Home Office,Central,Ohio,New York City,Furniture,Tables,Desk Lamp,3,696.4,0.15,77.96
ORD-00878,2023-04-08,Consumer,West,Illinois,Los Angeles,Furniture,Furnishings,Office Chair,8,671.38,0.0,144.53
ORD-00879,2023-06-11,Corporate,East,Florida,Miami,Technology,Copiers,Laser Printer,9,684.39,0.1,54.08
ORD-00880,2025-08-06,Home Office,South,Ohio,New York City,Furniture,Tables,Wooden Bookcase,4,1398.06,0.3,-3.84
ORD-00881,2023-06-24,Corporate,East,New York,Miami,Technology,Machines,Wireless Keyboard,4,827.94,0.0,73.84
ORD-00882,2023-01-20,Home Office,West,New York,Chicago,Technology,Copiers,Smartphone,1,518.64,0.1,56.14
ORD-00883,2025-06-26,Consumer,Central,Florida,Houston,Furniture,Bookcases,Conference Table,2,37.86,0.1,4.97
ORD-00884,2025-08-10,Corporate,Central,Texas,Columbus,Technology,Phones,Photocopier,1,408.7,0.1,76.01
ORD-00885,2024-07-13,Corporate,East,Florida,Miami,Office Supplies,Storage,Address Labels,5,1119.23,0.2,46.48
ORD-00886,2025-06-16,Consumer,West,California,Atlanta,Furniture,Furnishings,Office Chair,1,1415.05,0.2,151.14
ORD-00887,2024-03-23,Corporate,Central,New York,Atlanta,Office Supplies,Art,Storage Box,4,591.07,0.3,57.9
ORD-00888,2024-06-10,Corporate,West,New York,Seattle,Furniture,Chairs,Wooden Bookcase,2,1106.43,0.0,212.45
ORD-00889,2025-08-17,Consumer,South,New York,Houston,Furniture,Bookcases,Office Chair,6,1170.4,0.2,107.39
ORD-00890,2025-07-10,Consumer,East,Florida,Seattle,Office Supplies,Binders,Address Labels,6,123.77,0.0,13.62
ORD-00891,2025-10-26,Home Office,East,Ohio,Miami,Technology,Phones,Laser Printer,5,521.96,0.0,59.54
ORD-00892,2024-06-24,Consumer,West,Texas,Chicago,Technology,Accessories,Photocopier,3,689.37,0.0,53.03
ORD-00893,2025-01-31,Corporate,Central,Georgia,Los Angeles,Technology,Copiers,Wireless Keyboard,4,498.76,0.0,82.33
ORD-00894,2024-09-06,Corporate,South,Florida,Atlanta,Office Supplies,Labels,Address Labels,2,837.2,0.2,61.1
ORD-00895,2024-08-14,Home Office,West,Georgia,Chicago,Furniture,Furnishings,Conference Table,7,1271.7,0.05,226.15
ORD-00896,2024-06-19,Home Office,South,Georgia,Atlanta,Furniture,Bookcases,Desk Lamp,6,466.2,0.3,75.14
ORD-00897,2025-06-14,Consumer,Central,Ohio,Atlanta,Technology,Copiers,USB Hub,3,627.84,0.15,51.41
ORD-00898,2024-04-22,Consumer,Central,Georgia,Columbus,Technology,Copiers,USB Hub,9,142.35,0.0,13.19
ORD-00899,2025-11-02,Corporate,East,Illinois,Los Angeles,Office Supplies,Binders,Address Labels,7,233.37,0.3,-6.49
ORD-00900,2025-08-24,Corporate,West,Ohio,Los Angeles,Furniture,Bookcases,Wooden Bookcase,10,1256.64,0.2,184.98
ORD-00901,2025-05-04,Consumer,South,Florida,Chicago,Furniture,Bookcases,Desk Lamp,2,1377.31,0.0,281.59
ORD-00902,2023-10-30,Corporate,South,New York,Seattle,Technology,Accessories,Laser Printer,1,1401.17,0.3,207.78
ORD-00903,2024-02-22,Corporate,South,Florida,Atlanta,Office Supplies,Art,Ring Binder,8,750.89,0.0,61.73
ORD-00904,2024-01-06,Corporate,South,Florida,Los Angeles,Office Supplies,Binders,Address Labels,8,185.14,0.0,27.49
