Order_ID,Order_Date,Segment,Region,State,City,Category,Subcategory,Product,Quantity,Sales,Discount,Profit,Year,Month,Month_Name,Year_Month,Profit_Margin,Order_Month
ORD-00467,2023-11-20,Consumer,East,Washington,Columbus,Technology,Copiers,Laser Printer,9,499.12,0.2,-1.42,2023,11,Nov,2023-11,-0.002845007212694342,2023-11
ORD-00468,2025-10-10,Home Office,Central,California,Atlanta,Technology,Accessories,Laser Printer,8,1222.34,0.0,229.79,2025,10,Oct,2025-10,0.18799188441841058,2025-10
ORD-00469,2024-06-29,Corporate,Central,Washington,New York City,Furniture,Bookcases,Office Chair,4,237.11,0.15,47.7,2024,6,Jun,2024-06,0.20117245160474043,2024-06
ORD-00470,2025-06-12,Corporate,East,Georgia,New York City,Furniture,Bookcases,Office Chair,2,114.25,0.0,5.85,2025,6,Jun,2025-06,0.0512035010940919,2025-06
ORD-00471,2025-12-18,Home Office,South,Ohio,New York City,Furniture,Tables,Desk Lamp,7,214.9,0.15,33.27,2025,12,Dec,2025-12,0.15481619357840856,2025-12
ORD-00472,2023-10-10,Home Office,East,Illinois,Atlanta,Technology,Machines,Laser Printer,1,723.7,0.2,73.35,2023,10,Oct,2023-10,0.1013541522730413,2023-10
ORD-00473,2024-01-18,Consumer,Central,Texas,Seattle,Technology,Accessories,USB Hub,1,702.13,0.2,105.22,2024,1,Jan,2024-01,0.14985828835116005,2024-01
ORD-00474,2024-02-19,Consumer,East,Washington,Atlanta,Office Supplies,Storage,Marker Set,1,470.28,0.0,89.71,2024,2,Feb,2024-02,0.19075869694649997,2024-02
ORD-00475,2024-01-22,Home Office,West,Washington,Atlanta,Office Supplies,Storage,Copy Paper,9,215.79,0.3,1.01,2024,1,Jan,2024-01,0.004680476389081978,2024-01
ORD-00476,2025-06-07,Corporate,East,Ohio,Seattle,Furniture,Chairs,Office Chair,2,267.84,0.1,11.13,2025,6,Jun,2025-06,0.04155465949820789,2025-06
ORD-00477,2025-08-31,Corporate,West,New York,Columbus,Furniture,Tables,Conference Table,9,901.14,0.1,88.18,2025,8,Aug,2025-08,0.09785382959362586,2025-08
ORD-00478,2025-04-27,Home Office,East,Georgia,Los Angeles,Technology,Phones,Wireless Keyboard,10,88.17,0.3,5.29,2025,4,Apr,2025-04,0.05999773165475785,2025-04
ORD-00479,2024-12-09,Home Office,Central,Illinois,Miami,Furniture,Bookcases,Office Chair,10,345.06,0.0,89.87,2024,12,Dec,2024-12,0.26044745841302963,2024-12
ORD-00480,2024-06-13,Consumer,East,New York,Columbus,Office Supplies,Paper,Address Labels,7,1394.64,0.1,58.27,2024,6,Jun,2024-06,0.041781391613606375,2024-06
ORD-00481,2023-08-16,Corporate,South,Georgia,Los Angeles,Office Supplies,Storage,Storage Box,6,179.88,0.0,40.03,2023,8,Aug,2023-08,0.2225372470535913,2023-08
ORD-00482,2023-08-17,Consumer,East,Ohio,Chicago,Furniture,Chairs,Desk Lamp,7,1226.31,0.2,172.51,2023,8,Aug,2023-08,0.14067405468437832,2023-08
ORD-00483,2023-09-05,Home Office,East,Florida,New York City,Office Supplies,Paper,Copy Paper,2,1480.61,0.2,49.36,2023,9,Sep,2023-09,0.03333761084958227,2023-09
ORD-00484,2024-04-18,Consumer,East,New York,Chicago,Office Supplies,Binders,Marker Set,9,30.33,0.1,1.61,2024,4,Apr,2024-04,0.053082756346851306,2024-04
ORD-00485,2023-03-24,Home Office,East,California,Los Angeles,Technology,Accessories,Smartphone,6,842.21,0.05,110.82,2023,3,Mar,2023-03,0.13158238444093515,2023-03
ORD-00486,2024-07-07,Consumer,East,Illinois,New York City,Office Supplies,Storage,Marker Set,2,1263.2,0.05,231.42,2024,7,Jul,2024-07,0.18320139328689042,2024-07
ORD-00487,2025-06-15,Consumer,West,Washington,New York City,Office Supplies,Binders,Storage Box,4,1299.69,0.0,116.36,2025,6,Jun,2025-06,0.08952904154067508,2025-06
ORD-00488,2024-06-21,Corporate,West,New York,Chicago,Furniture,Chairs,Desk Lamp,1,1257.9,0.1,3.97,2024,6,Jun,2024-06,0.003156053740360919,2024-06
ORD-00489,2025-03-24,Corporate,South,Florida,Seattle,Technology,Copiers,USB Hub,4,1136.71,0.1,160.46,2025,3,Mar,2025-03,0.14116177389131793,2025-03
ORD-00490,2025-03-10,Corporate,Central,Florida,Columbus,Office Supplies,Labels,Ring Binder,9,975.39,0.0,171.49,2025,3,Mar,2025-03,0.17581685274608105,2025-03
ORD-00491,2024-01-26,Consumer,South,Washington,Houston,Office Supplies,Labels,Ring Binder,10,1107.37,0.15,246.37,2024,1,Jan,2024-01,0.2224820972213443,2024-01
ORD-00492,2025-03-16,Home Office,South,Texas,Los Angeles,Furniture,Chairs,Conference Table,7,727.06,0.1,134.65,2025,3,Mar,2025-03,0.1851979203917146,2025-03
ORD-00493,2024-05-29,Home Office,Central,California,Seattle,Furniture,Tables,Office Chair,10,945.64,0.2,11.73,2024,5,May,2024-05,0.012404297618544056,2024-05
ORD-00494,2025-07-05,Corporate,South,Texas,Houston,Office Supplies,Art,Copy Paper,1,650.48,0.3,56.35,2025,7,Jul,2025-07,0.08662833599803223,2025-07
ORD-00495,2023-07-06,Consumer,East,New York,Miami,Furniture,Furnishings,Wooden Bookcase,2,719.32,0.05,110.52,2023,7,Jul,2023-07,0.15364510926986596,2023-07
ORD-00496,2025-09-19,Corporate,East,Georgia,Seattle,Furniture,Bookcases,Desk Lamp,10,1093.42,0.05,65.58,2025,9,Sep,2025-09,0.05997695304640485,2025-09
ORD-00497,2025-06-07,Corporate,West,Illinois,Los Angeles,Office Supplies,Binders,Ring Binder,8,475.37,0.3,-41.68,2025,6,Jun,2025-06,-0.08767907103940088,2025-06
ORD-00498,2023-06-01,Consumer,Central,Texas,Seattle,Office Supplies,Storage,Address Labels,10,811.15,0.0,71.57,2023,6,Jun,2023-06,0.08823275596375516,2023-06
ORD-00499,2023-05-12,Home Office,East,California,Chicago,Office Supplies,Binders,Ring Binder,2,762.97,0.1,130.04,2023,5,May,2023-05,0.17043920468694704,2023-05
ORD-00500,2024-06-14,Home Office,South,Florida,Chicago,Furniture,Bookcases,Wooden Bookcase,10,1380.43,0.1,97.48,2024,6,Jun,2024-06,0.07061567772360786,2024-06
ORD-00501,2023-09-30,Home Office,East,California,Houston,Office Supplies,Labels,Storage Box,1,657.67,0.05,126.19,2023,9,Sep,2023-09,0.1918743442760047,2023-09
ORD-00502,2025-12-05,Home Office,West,Illinois,Columbus,Office Supplies,Storage,Marker Set,4,1211.54,0.2,140.22,2025,12,Dec,2025-12,0.11573699588952903,2025-12
ORD-00503,2025-03-21,Home Office,South,Florida,Columbus,Office Supplies,Paper,Address Labels,10,322.02,0.05,66.05,2025,3,Mar,2025-03,0.20511148375877275,2025-03
ORD-00504,2024-02-02,Home Office,West,Illinois,Houston,Technology,Machines,Photocopier,1,1348.97,0.1,256.39,2024,2,Feb,2024-02,0.19006352995248224,2024-02
ORD-00505,2025-01-15,Corporate,Central,Florida,Atlanta,Office Supplies,Art,Copy Paper,9,549.78,0.05,71.86,2025,1,Jan,2025-01,0.1307068281858198,2025-01
ORD-00506,2023-03-19,Home Office,South,Ohio,New York City,Office Supplies,Art,Marker Set,3,525.63,0.15,-8.71,2023,3,Mar,2023-03,-0.016570591480699354,2023-03
ORD-00507,2025-12-10,Corporate,West,New York,Columbus,Office Supplies,Paper,Marker Set,8,720.68,0.2,15.3,2025,12,Dec,2025-12,0.021229949492146308,2025-12
ORD-00508,2024-01-13,Home Office,Central,New York,Seattle,Technology,Phones,Laser Printer,5,1065.77,0.1,187.9,2024,1,Jan,2024-01,0.1763044559332689,2024-01
ORD-00509,2024-02-26,Home Office,West,Illinois,Los Angeles,Furniture,Tables,Office Chair,8,1394.32,0.15,119.3,2024,2,Feb,2024-02,0.08556142062080441,2024-02
ORD-00510,2024-06-05,Consumer,South,Ohio,Houston,Office Supplies,Art,Marker Set,10,170.04,0.2,28.64,2024,6,Jun,2024-06,0.16843095742178313,2024-06
ORD-00511,2023-08-02,Consumer,Central,Texas,Houston,Technology,Copiers,Wireless Keyboard,9,1455.33,0.15,276.56,2023,8,Aug,2023-08,0.19003250121965465,2023-08
ORD-00512,2024-10-13,Home Office,South,Washington,Los Angeles,Office Supplies,Labels,Storage Box,9,623.68,0.05,36.28,2024,10,Oct,2024-10,0.058170856849666504,2024-10
ORD-00513,2024-04-04,Corporate,West,Florida,Chicago,Furniture,Furnishings,Desk Lamp,6,1129.93,0.2,61.58,2024,4,Apr,2024-04,0.05449895126246758,2024-04
ORD-00514,2023-03-27,Corporate,Central,Texas,Columbus,Technology,Machines,Smartphone,10,1382.39,0.0,244.89,2023,3,Mar,2023-03,0.1771497189649809,2023-03
ORD-00515,2023-02-08,Consumer,West,Ohio,Chicago,Technology,Accessories,USB Hub,8,723.57,0.2,113.49,2023,2,Feb,2023-02,0.15684729881006673,2023-02
ORD-00516,2024-06-27,Corporate,East,California,Miami,Office Supplies,Storage,Copy Paper,10,873.68,0.0,51.01,2024,6,Jun,2024-06,0.05838522113359582,2024-06
ORD-00517,2025-07-17,Home Office,Central,Texas,Houston,Office Supplies,Labels,Ring Binder,5,79.09,0.1,11.41,2025,7,Jul,2025-07,0.1442660260462764,2025-07
ORD-00518,2023-05-19,Consumer,Central,Texas,Seattle,Office Supplies,Labels,Marker Set,2,1455.71,0.2,142.8,2023,5,May,2023-05,0.09809646152049516,2023-05
ORD-00519,2025-04-12,Corporate,Central,Ohio,New York City,Office Supplies,Storage,Copy Paper,8,640.32,0.0,57.33,2025,4,Apr,2025-04,0.08953335832083957,2025-04
ORD-00520,2024-11-28,Home Office,Central,New York,Houston,Office Supplies,Labels,Storage Box,10,1132.62,0.3,125.8,2024,11,Nov,2024-11,0.11106990870724516,2024-11
ORD-00521,2023-10-09,Home Office,East,Washington,Chicago,Furniture,Tables,Desk Lamp,10,871.98,0.0,160.27,2023,10,Oct,2023-10,0.18380008715796234,2023-10
ORD-00522,2024-01-01,Consumer,Central,New York,Houston,Technology,Phones,USB Hub,2,1270.56,0.1,220.98,2024,1,Jan,2024-01,0.1739233094068757,2024-01
ORD-00523,2023-01-26,Home Office,Central,Ohio,Los Angeles,Technology,Machines,Photocopier,5,1493.36,0.1,113.41,2023,1,Jan,2023-01,0.0759428403064231,2023-01
ORD-00524,2023-07-08,Corporate,South,New York,Atlanta,Technology,Copiers,USB Hub,4,1261.14,0.2,128.94,2023,7,Jul,2023-07,0.10224082972548645,2023-07
ORD-00525,2025-08-07,Consumer,West,California,Miami,Office Supplies,Labels,Ring Binder,4,594.2,0.2,-19.48,2025,8,Aug,2025-08,-0.03278357455402221,2025-08
ORD-00526,2025-12-01,Corporate,Central,Georgia,Houston,Furniture,Bookcases,Conference Table,6,427.84,0.05,80.03,2025,12,Dec,2025-12,0.18705590875093495,2025-12
ORD-00527,2023-08-09,Home Office,Central,Washington,Columbus,Technology,Accessories,Laser Printer,3,378.54,0.0,102.03,2023,8,Aug,2023-08,0.269535584086226,2023-08
ORD-00528,2024-07-26,Home Office,East,Florida,Chicago,Furniture,Bookcases,Desk Lamp,5,287.37,0.3,6.15,2024,7,Jul,2024-07,0.021400981313289488,2024-07
ORD-00529,2024-03-09,Consumer,Central,California,Seattle,Furniture,Tables,Desk Lamp,10,1387.98,0.0,161.74,2024,3,Mar,2024-03,0.11652905661464863,2024-03
ORD-00530,2024-07-14,Corporate,South,Georgia,New York City,Office Supplies,Binders,Storage Box,6,1197.58,0.0,137.64,2024,7,Jul,2024-07,0.11493177908782712,2024-07
ORD-00531,2025-09-17,Corporate,West,Georgia,Seattle,Technology,Accessories,Smartphone,8,479.86,0.1,102.56,2025,9,Sep,2025-09,0.21372900429291877,2025-09
ORD-00532,2025-09-30,Corporate,South,New York,Miami,Office Supplies,Binders,Address Labels,4,1140.25,0.15,181.16,2025,9,Sep,2025-09,0.15887743915807936,2025-09
ORD-00533,2025-12-03,Home Office,Central,Georgia,Miami,Furniture,Furnishings,Wooden Bookcase,10,1243.17,0.1,4.93,2025,12,Dec,2025-12,0.003965668412204284,2025-12
ORD-00534,2024-02-07,Consumer,Central,Texas,Chicago,Furniture,Chairs,Wooden Bookcase,2,279.99,0.1,43.64,2024,2,Feb,2024-02,0.15586270938247795,2024-02
ORD-00535,2023-11-21,Corporate,Central,Florida,New York City,Technology,Phones,Photocopier,7,1482.42,0.1,54.33,2023,11,Nov,2023-11,0.03664953252114785,2023-11
ORD-00536,2024-01-27,Consumer,West,Georgia,New York City,Office Supplies,Paper,Storage Box,1,1086.28,0.05,93.86,2024,1,Jan,2024-01,0.08640497845859263,2024-01
ORD-00537,2025-03-30,Home Office,East,California,Columbus,Furniture,Chairs,Office Chair,8,653.96,0.0,150.55,2025,3,Mar,2025-03,0.2302128570554774,2025-03
ORD-00538,2023-04-05,Corporate,South,California,Miami,Office Supplies,Binders,Address Labels,6,1365.12,0.2,64.93,2023,4,Apr,2023-04,0.047563584153774034,2023-04
ORD-00539,2024-09-23,Consumer,East,Ohio,Los Angeles,Office Supplies,Art,Marker Set,5,878.15,0.05,86.98,2024,9,Sep,2024-09,0.09904913739110631,2024-09
ORD-00540,2024-07-05,Consumer,East,Illinois,New York City,Furniture,Chairs,Wooden Bookcase,3,1100.4,0.05,63.65,2024,7,Jul,2024-07,0.057842602689930925,2024-07
ORD-00541,2024-01-08,Home Office,West,Washington,Atlanta,Furniture,Tables,Office Chair,1,1366.2,0.0,323.05,2024,1,Jan,2024-01,0.2364587908066169,2024-01
ORD-00542,2025-11-06,Consumer,East,New York,Miami,Technology,Accessories,Wireless Keyboard,2,685.92,0.15,88.46,2025,11,Nov,2025-11,0.1289654770235596,2025-11
ORD-00543,2023-07-23,Consumer,South,California,Seattle,Furniture,Tables,Wooden Bookcase,4,912.8,0.0,159.8,2023,7,Jul,2023-07,0.1750657318141981,2023-07
ORD-00544,2025-03-08,Consumer,South,Florida,Houston,Office Supplies,Paper,Ring Binder,8,1229.44,0.0,314.76,2025,3,Mar,2025-03,0.2560190005205622,2025-03
ORD-00545,2025-03-05,Home Office,West,Florida,Chicago,Furniture,Bookcases,Desk Lamp,3,520.21,0.15,11.36,2025,3,Mar,2025-03,0.021837334922435166,2025-03
ORD-00546,2025-11-16,Corporate,West,Ohio,Seattle,Office Supplies,Storage,Storage Box,2,988.43,0.2,40.67,2025,11,Nov,2025-11,0.04114605991319568,2025-11
ORD-00547,2024-05-25,Corporate,South,Florida,Houston,Technology,Accessories,Wireless Keyboard,9,1303.25,0.0,354.94,2024,5,May,2024-05,0.2723498944945329,2024-05
ORD-00548,2023-07-13,Consumer,East,Florida,Seattle,Furniture,Tables,Desk Lamp,6,414.82,0.0,42.72,2023,7,Jul,2023-07,0.10298442698037703,2023-07
ORD-00549,2023-05-20,Home Office,Central,Washington,Los Angeles,Technology,Copiers,Smartphone,10,494.69,0.0,59.95,2023,5,May,2023-05,0.12118700600375994,2023-05
ORD-00550,2023-01-17,Corporate,South,Ohio,Miami,Office Supplies,Paper,Copy Paper,4,619.56,0.0,152.09,2023,1,Jan,2023-01,0.24548066369681712,2023-01
ORD-00551,2023-11-10,Consumer,East,Texas,Unknown,Technology,Machines,Wireless Keyboard,3,332.24,0.2,-15.75,2023,11,Nov,2023-11,-0.047405490007223695,2023-11
ORD-00552,2024-05-23,Home Office,East,Ohio,Houston,Office Supplies,Storage,Storage Box,1,937.95,0.1,51.04,2024,5,May,2024-05,0.054416546724239026,2024-05
ORD-00553,2024-12-17,Corporate,South,Illinois,Atlanta,Furniture,Furnishings,Conference Table,3,226.19,0.2,42.67,2024,12,Dec,2024-12,0.1886467129404483,2024-12
ORD-00554,2025-12-15,Home Office,West,Ohio,New York City,Furniture,Chairs,Desk Lamp,9,1171.04,0.2,220.57,2025,12,Dec,2025-12,0.18835394179532722,2025-12
ORD-00555,2025-02-08,Consumer,Central,New York,Los Angeles,Furniture,Furnishings,Desk Lamp,9,1171.02,0.0,105.96,2025,2,Feb,2025-02,0.09048521801506379,2025-02
ORD-00556,2023-03-25,Consumer,South,Florida,Houston,Office Supplies,Storage,Storage Box,7,1481.31,0.0,299.72,2023,3,Mar,2023-03,0.20233442020913922,2023-03
ORD-00557,2023-09-16,Consumer,West,Ohio,Atlanta,Office Supplies,Binders,Ring Binder,8,513.99,0.1,111.02,2023,9,Sep,2023-09,0.2159964201638164,2023-09
ORD-00558,2025-04-18,Home Office,South,Georgia,Seattle,Office Supplies,Art,Copy Paper,2,1395.88,0.0,279.27,2025,4,Apr,2025-04,0.20006734103218038,2025-04
ORD-00559,2023-11-22,Home Office,South,California,Chicago,Furniture,Furnishings,Wooden Bookcase,7,177.2,0.2,24.64,2023,11,Nov,2023-11,0.13905191873589165,2023-11
ORD-00560,2023-02-18,Consumer,Central,Illinois,Atlanta,Furniture,Bookcases,Desk Lamp,4,413.03,0.2,2.29,2023,2,Feb,2023-02,0.005544391448563059,2023-02
ORD-00561,2024-11-12,Corporate,East,New York,Seattle,Office Supplies,Labels,Address Labels,2,346.08,0.0,63.87,2024,11,Nov,2024-11,0.18455270457697642,2024-11
ORD-00562,2023-06-30,Home Office,West,New York,Chicago,Office Supplies,Labels,Ring Binder,7,1245.72,0.15,54.67,2023,6,Jun,2023-06,0.04388626657675882,2023-06
ORD-00563,2024-03-28,Corporate,South,Illinois,New York City,Technology,Accessories,Wireless Keyboard,7,1235.29,0.3,59.73,2024,3,Mar,2024-03,0.04835301831958488,2024-03
ORD-00564,2025-11-28,Home Office,East,Illinois,Houston,Technology,Phones,USB Hub,4,706.72,0.2,72.96,2025,11,Nov,2025-11,0.1032374915100747,2025-11
ORD-00565,2025-01-04,Home Office,South,California,Chicago,Office Supplies,Paper,Storage Box,6,1463.89,0.0,349.9,2025,1,Jan,2025-01,0.23902069144539545,2025-01
ORD-00566,2025-06-15,Home Office,South,Washington,Miami,Furniture,Bookcases,Wooden Bookcase,9,1132.66,0.1,95.21,2025,6,Jun,2025-06,0.08405876432468701,2025-06
ORD-00567,2023-09-15,Consumer,West,Texas,Chicago,Office Supplies,Art,Address Labels,2,714.16,0.3,86.2,2023,9,Sep,2023-09,0.12070124341884172,2023-09
ORD-00568,2024-01-22,Consumer,South,Ohio,Atlanta,Office Supplies,Labels,Ring Binder,10,999.48,0.2,132.37,2024,1,Jan,2024-01,0.13243886821146997,2024-01
ORD-00569,2023-05-03,Home Office,West,Illinois,Columbus,Technology,Copiers,Wireless Keyboard,1,37.64,0.0,8.08,2023,5,May,2023-05,0.2146652497343252,2023-05
ORD-00570,2023-12-24,Corporate,East,Ohio,New York City,Technology,Machines,USB Hub,9,1318.14,0.0,232.82,2023,12,Dec,2023-12,0.17662767232615653,2023-12
ORD-00571,2023-01-31,Corporate,East,Washington,Chicago,Furniture,Furnishings,Wooden Bookcase,2,526.74,0.1,12.21,2023,1,Jan,2023-01,0.023180316664768198,2023-01
ORD-00572,2024-07-02,Corporate,West,Florida,Chicago,Furniture,Tables,Desk Lamp,6,1422.74,0.05,86.2,2024,7,Jul,2024-07,0.06058731742974823,2024-07
ORD-00573,2024-08-25,Home Office,Central,California,Los Angeles,Office Supplies,Labels,Ring Binder,8,1450.51,0.1,84.09,2024,8,Aug,2024-08,0.057972713045756324,2024-08
ORD-00574,2023-10-10,Consumer,East,Washington,Houston,Technology,Phones,USB Hub,10,212.19,0.15,34.01,2023,10,Oct,2023-10,0.16028088034308874,2023-10
ORD-00575,2023-01-06,Home Office,Central,Ohio,Chicago,Office Supplies,Paper,Marker Set,10,935.06,0.2,101.27,2023,1,Jan,2023-01,0.10830321048916647,2023-01
ORD-00576,2025-02-01,Consumer,South,Georgia,Atlanta,Office Supplies,Labels,Marker Set,1,68.86,0.3,-3.45,2025,2,Feb,2025-02,-0.05010165553296544,2025-02
ORD-00577,2024-06-19,Consumer,Central,Texas,Chicago,Technology,Machines,Photocopier,10,1143.29,0.1,277.11,2024,6,Jun,2024-06,0.24237944878377315,2024-06
ORD-00578,2024-12-05,Consumer,South,Georgia,Seattle,Furniture,Bookcases,Conference Table,10,478.0,0.1,40.18,2024,12,Dec,2024-12,0.08405857740585775,2024-12
ORD-00579,2023-11-11,Home Office,East,Texas,Seattle,Office Supplies,Paper,Ring Binder,7,1374.63,0.05,341.53,2023,11,Nov,2023-11,0.2484523108036344,2023-11
ORD-00580,2024-11-06,Corporate,South,Washington,Atlanta,Technology,Accessories,Smartphone,1,714.21,0.0,170.13,2024,11,Nov,2024-11,0.23820724996849665,2024-11
ORD-00581,2024-09-10,Home Office,South,California,Chicago,Technology,Phones,Wireless Keyboard,4,1263.23,0.1,60.78,2024,9,Sep,2024-09,0.048114753449490594,2024-09
ORD-00582,2024-01-19,Consumer,East,Ohio,Houston,Office Supplies,Paper,Ring Binder,7,46.15,0.0,4.14,2024,1,Jan,2024-01,0.08970747562296857,2024-01
ORD-00583,2024-05-28,Consumer,South,Ohio,Los Angeles,Technology,Machines,Smartphone,4,30.12,0.1,5.61,2024,5,May,2024-05,0.18625498007968128,2024-05
ORD-00584,2023-05-20,Home Office,East,New York,Los Angeles,Office Supplies,Storage,Marker Set,7,342.27,0.0,62.26,2023,5,May,2023-05,0.1819031758553189,2023-05
ORD-00585,2025-07-17,Consumer,Central,Illinois,Houston,Office Supplies,Storage,Ring Binder,4,119.58,0.05,28.58,2025,7,Jul,2025-07,0.2390031777889279,2025-07
ORD-00586,2025-01-23,Corporate,Central,Washington,Chicago,Office Supplies,Binders,Copy Paper,9,161.43,0.2,23.76,2025,1,Jan,2025-01,0.14718453818992752,2025-01
ORD-00587,2024-07-23,Home Office,East,Texas,Houston,Office Supplies,Paper,Address Labels,9,1212.13,0.0,175.94,2024,7,Jul,2024-07,0.1451494476665044,2024-07
ORD-00588,2025-07-15,Corporate,East,Florida,Chicago,Furniture,Furnishings,Desk Lamp,9,111.41,0.15,15.49,2025,7,Jul,2025-07,0.13903599317835025,2025-07
ORD-00589,2024-01-21,Consumer,Central,Illinois,Columbus,Furniture,Bookcases,Conference Table,3,951.93,0.1,27.6,2024,1,Jan,2024-01,0.028993728530459176,2024-01
ORD-00590,2023-06-21,Consumer,East,Illinois,Columbus,Technology,Machines,Smartphone,2,380.69,0.05,58.83,2023,6,Jun,2023-06,0.15453518610943287,2023-06
ORD-00591,2025-06-04,Home Office,East,Illinois,Columbus,Office Supplies,Storage,Ring Binder,7,463.81,0.0,90.92,2025,6,Jun,2025-06,0.19602854617192386,2025-06
ORD-00592,2024-03-25,Consumer,East,California,Houston,Office Supplies,Storage,Marker Set,7,1367.12,0.0,265.44,2024,3,Mar,2024-03,0.19415998595587805,2024-03
ORD-00593,2024-01-16,Home Office,East,Texas,New York City,Office Supplies,Labels,Storage Box,8,1325.32,0.3,-57.47,2024,1,Jan,2024-01,-0.04336311230495277,2024-01
ORD-00594,2024-12-27,Home Office,South,Georgia,Atlanta,Technology,Phones,Laser Printer,8,955.54,0.1,144.1,2024,12,Dec,2024-12,0.15080478054293908,2024-12
ORD-00595,2024-01-02,Consumer,Central,California,New York City,Furniture,Bookcases,Desk Lamp,7,586.7,0.0,76.8,2024,1,Jan,2024-01,0.13090165331515252,2024-01
ORD-00596,2023-09-26,Home Office,East,Illinois,Columbus,Furniture,Chairs,Office Chair,1,821.03,0.0,173.45,2023,9,Sep,2023-09,0.2112590282937286,2023-09
ORD-00597,2024-02-26,Consumer,East,Georgia,Los Angeles,Office Supplies,Labels,Ring Binder,2,1376.8,0.2,85.21,2024,2,Feb,2024-02,0.061889889599070304,2024-02
ORD-00598,2023-03-11,Corporate,East,California,Seattle,Technology,Phones,Photocopier,6,705.54,0.1,157.46,2023,3,Mar,2023-03,0.22317657397170965,2023-03
ORD-00599,2023-09-08,Consumer,Central,Illinois,Chicago,Technology,Machines,Wireless Keyboard,9,263.56,0.1,57.35,2023,9,Sep,2023-09,0.21759751100318714,2023-09
ORD-00600,2025-04-17,Home Office,South,Texas,Atlanta,Office Supplies,Storage,Storage Box,7,442.4,0.1,7.47,2025,4,Apr,2025-04,0.016885171790235083,2025-04
ORD-00601,2023-05-09,Consumer,Central,Ohio,Miami,Furniture,Bookcases,Wooden Bookcase,2,168.68,0.1,4.27,2023,5,May,2023-05,0.025314204410718518,2023-05
ORD-00602,2023-01-29,Corporate,South,Washington,Houston,Technology,Accessories,Photocopier,3,960.19,0.0,93.68,2023,1,Jan,2023-01,0.09756402378695883,2023-01
ORD-00603,2023-06-15,Corporate,East,Georgia,Seattle,Office Supplies,Binders,Storage Box,3,623.75,0.3,36.32,2023,6,Jun,2023-06,0.05822845691382766,2023-06
ORD-00604,2025-03-16,Consumer,East,Texas,Houston,Furniture,Chairs,Wooden Bookcase,7,218.36,0.0,53.32,2025,3,Mar,2025-03,0.2441839164682176,2025-03
ORD-00605,2024-09-30,Consumer,West,Florida,Chicago,Technology,Copiers,Photocopier,8,525.37,0.0,124.59,2024,9,Sep,2024-09,0.2371471534347222,2024-09
ORD-00606,2025-10-05,Home Office,Central,New York,Chicago,Office Supplies,Labels,Ring Binder,2,815.62,0.1,152.96,2025,10,Oct,2025-10,0.18753831441112284,2025-10
ORD-00607,2025-01-08,Home Office,East,Georgia,Los Angeles,Technology,Machines,Smartphone,2,1005.6,0.2,-21.27,2025,1,Jan,2025-01,-0.021151551312649165,2025-01
ORD-00608,2025-07-16,Corporate,Central,Ohio,Miami,Furniture,Furnishings,Wooden Bookcase,10,738.23,0.0,146.98,2025,7,Jul,2025-07,0.1990978421359197,2025-07
ORD-00609,2023-11-28,Home Office,West,California,Los Angeles,Furniture,Bookcases,Desk Lamp,5,885.7,0.05,43.6,2023,11,Nov,2023-11,0.049226600429039175,2023-11
ORD-00610,2023-07-19,Corporate,Central,Georgia,Atlanta,Furniture,Furnishings,Wooden Bookcase,8,829.43,0.1,32.91,2023,7,Jul,2023-07,0.03967785105433852,2023-07
ORD-00611,2024-12-28,Corporate,Central,Ohio,Atlanta,Furniture,Tables,Wooden Bookcase,9,170.8,0.0,32.75,2024,12,Dec,2024-12,0.1917447306791569,2024-12
ORD-00612,2025-09-04,Consumer,South,Illinois,Columbus,Office Supplies,Art,Ring Binder,1,589.96,0.1,21.11,2025,9,Sep,2025-09,0.03578208692114719,2025-09
ORD-00613,2025-02-20,Consumer,East,Illinois,Seattle,Technology,Copiers,Wireless Keyboard,1,136.82,0.0,21.77,2025,2,Feb,2025-02,0.15911416459581934,2025-02
ORD-00614,2024-08-11,Home Office,East,New York,Chicago,Office Supplies,Labels,Marker Set,2,745.66,0.2,134.96,2024,8,Aug,2024-08,0.18099401872166943,2024-08
ORD-00615,2023-11-22,Home Office,East,California,New York City,Furniture,Furnishings,Office Chair,3,914.77,0.1,109.13,2023,11,Nov,2023-11,0.11929774697464936,2023-11
ORD-00616,2023-08-10,Consumer,West,Texas,Chicago,Furniture,Bookcases,Wooden Bookcase,1,72.04,0.05,11.26,2023,8,Aug,2023-08,0.1563020544142143,2023-08
ORD-00617,2025-03-19,Consumer,East,New York,Miami,Technology,Phones,USB Hub,6,697.49,0.2,4.5,2025,3,Mar,2025-03,0.0064517054007942765,2025-03
ORD-00618,2025-02-07,Consumer,West,Ohio,Seattle,Furniture,Tables,Wooden Bookcase,5,323.37,0.15,-5.47,2025,2,Feb,2025-02,-0.01691560750842688,2025-02
ORD-00619,2024-09-09,Home Office,South,Georgia,New York City,Office Supplies,Paper,Copy Paper,1,788.43,0.0,61.83,2024,9,Sep,2024-09,0.07842167345230396,2024-09
ORD-00620,2025-11-26,Corporate,Central,New York,Atlanta,Technology,Accessories,Laser Printer,10,750.44,0.1,9.25,2025,11,Nov,2025-11,0.012326102020148179,2025-11
ORD-00621,2024-03-08,Home Office,West,New York,New York City,Office Supplies,Storage,Address Labels,7,774.39,0.05,56.28,2024,3,Mar,2024-03,0.07267655832332547,2024-03
